,KOL_ID,Username,Price per post,Country,Restaurant Code,Restaurant Name,Cuisine Type,Social Media,Social media URL,Booking Date,Booking ID,Boost Code,Post Type,Post Date,Post URL,D+1,Views,Comments,Likes,D+5,Views (+5),Comments (+5),Likes (+5),D+10,Views (+10,Comments (+10),Likes (+10),growth rate,Conv Rate,CPM,Content,Hook (First 5 Seconds),Transcript,views (latest total)
,HH-SGSHR,sheen_cher,0,Singapore,5376,Fook Kin 福劲,Chinese,Tiktok,Tiktok.com/@sheen_cher,,Organic,,Video,23/09/2025,https://www.tiktok.com/@sheen_cher/video/7553291085221547272,24/09/2025,223,1,11,28/09/2025,412,3,15,03/10/2025,432,3,16,93.7%,4.40%,0.00,"The ultimate roast meat indulgence 🤤🔥 At @Fook Kin , their char siew and roast pork are glistening, smoky, and melt-in-your-mouth tender. Pair it with their flavorful stir-fried French beans with dried shrimp, wok hei clams bee hoon, crispy sweet & sour pork, salted egg prawns, braised claypot beancurd, and the Fu Lu Shou bun stuffed with duck, char siew, and roast pork, every bite was a winner. ✨ We ended the feast on a sweet note with their gula Melaka ice cream and peanut cream. Perfectly hearty and satisfying! 🥢🍨 With @hungryhub_sg , you unlock exclusive packages you won’t find as a walk-in, like the 💰 Sharing Set for 4 pax: 6 signature dishes + drinks at only $134.30 nett (U.P. $191). That’s a huge saving, available only via Hungry Hub! 👉 Don’t miss out, book now via Hungry Hub to unlock Fook Kin’s exclusive Roast Meat Trio and more deals! #FookKin #RoastMeatHeaven #CharSiew #RoastPork #FoodieSG #HungryHubSG #fyp #foryoupage #foryoupageofficiall  & [""fookkin"",""roastmeatheaven"",""charsiew"",""roastpork"",""foodiesg"",""hungryhubsg"",""fyp"",""foryoupage"",""foryoupageofficiall""]",,,432
,HH-SGTHY,theacesistersandmummyfay,"4,340",Singapore,6310,Food Exchange at Novotel Singapore On Stevens,,Tiktok,Tiktok.com/@theacesistersandmummyfay,,Paid,,Video,12/09/2025,https://www.tiktok.com/@theacesistersandmummyfay/video/7549064023724100871,13/09/2025,"14,393",4,314,17/09/2025,"14,400",4,314,22/09/2025,"14,600",6,318,1.4%,2.22%,297.26,"POV: My secret hack for buffets at half price 🤫✨ Brought my makan gang to the Lobstermania Feast at Food Exchange — and wah, seriously worth it. 🦞✨ Honest take? The lobster was fresh and juicy, portions were generous, and the spread went beyond what we expected. Definitely one of those buffets you walk away from feeling shiok and satisfied. 💯 And here’s why we always book through Hungry Hub: ✔️ Fixed NET price — no hidden charges ✔️ Exclusive curated dining packages ✔️ Free flow drinks & premium menus (Wagyu, sushi, lobster 🥩🍣🦞) ✔️ More value than walk-in We booked directly via the app and walked in stress-free — dining gang approved ✅ 👉 Tag your makan bros & download @hungryhub_sg app to book now! #hungryhub #sgfoodies #hungryhubsg #sgeats #buffet  & [""hungryhub"",""sgfoodies"",""hungryhubsg"",""sgeats"",""buffet""]",,,14600
,HH-SGTHY,the_ace_sisters_and_mummy_fay,"4,340",Singapore,6310,Food Exchange at Novotel Singapore On Stevens,,Lemon8,,,Paid,,Video,12/09/2025,https://s.lemon8-app.com/s/GgsckhNMhY,13/09/2025,,,,17/09/2025,,,,22/09/2025,,,,,#DIV/0!,0.00,,,,0
,HH-SGTHY,the_ace_sisters_and_mummy_fay,"4,340",Singapore,6310,Food Exchange at Novotel Singapore On Stevens,,Facebook,,,Paid,,Video,12/09/2025,https://www.facebook.com/share/r/171dwtUNNq/?mibextid=wwXIfr,13/09/2025,,,,17/09/2025,,,,22/09/2025,,,,,#DIV/0!,0.00,,,,0
,HH-SGTHY,the_ace_sisters_and_mummy_fay,"4,340",Singapore,6310,Food Exchange at Novotel Singapore On Stevens,,Youtube,,,Paid,,Video,12/09/2025,https://www.youtube.com/shorts/2k0-Ow-S2eM,13/09/2025,,,,17/09/2025,,,,22/09/2025,,,,,#DIV/0!,0.00,,,,0
,HH-SGTHY,the_ace_sisters_and_mummy_fay,"5,695",Singapore,5465,Edge at Pan Pacific Hotel Singapore,International,Instagram,,,Paid,adcode-Q9jTBA1tgMgiwWUUmivb_EZLmJOSOTrt7nUBkFSOy1yABb0cRGbax6rOhGXwwkZmDnk,Video,16/10/2025,https://www.instagram.com/p/DP3IRveEvwB/,17/10/2025,"7,282",118,513,21/10/2025,"23,883",186,"1,769",26/10/2025,"24,192",192,1720,232.2%,7.90%,235.41,"POV: Girls’ night out turned full-on Australian feast 🇦🇺✨

From freshly shucked Tasmanian oysters and Boston lobsters to kangaroo leg and tomahawk beef — this Australian Outback Buffet @edgerestaurantsg (Pan Pacific Singapore) is legit a dream for seafood + grill lovers 😍

💸 Best part? Booked via @hungryhub_sg for just S$120 nett per person — cheaper than walk-in and includes free-flow soft drinks 🙌

It’s only available Now – 9 Nov 2025, so if you’ve got foodie friends who love trying limited-season buffets — tag your makan gang and lock in your seats now 🦞💃

#panpacificsingapore #edgepanpacific #hungryhubsg #australianoutbackbuffalosafaris #sgfoodies #buffetlover #theacesistersandmummyfay #hungryhub & ",,,24192
,HH-SGTHY,the_ace_sisters_and_mummy_fay,"4,340",Singapore,6310,Food Exchange at Novotel Singapore On Stevens,,Instagram,Instagram.com/the_ace_sisters_and_mummy_fay,,Paid,adcode-Q9jTBA3YCBA7ZHwabayoihHNNA4uUt_Mv_1CLS_azO8mRkOzNAFKGj2YtFEHdW_HYeE,Video,12/09/2025,https://www.instagram.com/p/DOfj5NAEnuY/,13/09/2025,"6,382",39,422,17/09/2025,"21,974",107,971,22/09/2025,"22,057",109,947,245.6%,4.79%,196.76,"POV: My secret hack for buffets at half price 🤫✨

Brought my makan gang to the Lobstermania Feast at Food Exchange — and wah, seriously worth it. 🦞✨

Honest take? The lobster was fresh and juicy, portions were generous, and the spread went beyond what we expected. Definitely one of those buffets you walk away from feeling shiok and satisfied. 💯

And here’s why we always book through Hungry Hub:
✔️ Fixed NET price — no hidden charges
✔️ Exclusive curated dining packages
✔️ Free flow drinks & premium menus (Wagyu, sushi, lobster 🥩🍣🦞)
✔️ More value than walk-in

We booked directly via the app and walked in stress-free — dining gang approved ✅

👉 Tag your makan bros & download @hungryhub_sg app to book now!

🔗 https://shorturl.at/xAyBv

#hungryhub #sgfoodies #hungryhubsg #squadgoals #theacesistersandmummyfay #sgeats #lobstermania #foodexchange & ",,,22057
,HH-SGTHY,the_ace_sisters_and_mummy_fay,"5,695",Singapore,5735,Mama Diam 妈妈店,Singaporean,Instagram,,,Paid,adcode-Q9jTBA0U-2RP7pNzojZmii77AjUJg5AXsrkd76s9IM9WfNTAh8UzmMN9ytyjeR8x6hI ,Video,20/10/2025,https://www.instagram.com/p/DQBZuTsEiKi/,21/10/2025,"11,655",92,988,25/10/2025,"12,513",198,"1,064",30/10/2025,"22,723",205,1329,95.0%,6.75%,250.63,"Dinner catch-up hits different when it’s with your bestie… and her mini VIPs 😋💛

@mamadiam.prinsep served up the perfect cosy evening — nostalgic décor, dim lights, and every dish plated like art.

We tried their 9-course Sharing Set for 4, exclusively on @hungryhub_sg :

✨ Usually S$303 → Now only S$195
✨ Includes 1 drink per person
✨ Perfect for family nights or mummy-friend dinners

Our top picks? The 12-hour Braised Beef Cheek, and that dessert everyone fought over 😂🍰

📍 Mama Diam, Singapore
38 Prinsep Street Singapore 188665

#mamadiam #hungryhubsg #singaporefoodies #dinnergoals #theacesistersandmummyfay #sgeats #hungryhub & ",,,22723
,HH-SGTHY,theacesistersandmummyfay,"2,848",Singapore,5708,Oscar's At Conrad Singapore Marina Bay,International,Tiktok,https://tiktok.com/@theacesistersandmummyfay,,Paid,,Video,27/10/2025,https://www.tiktok.com/@theacesistersandmummyfay/video/7565818404209315090,28/10/2025,"12,805",0,294,01/11/2025,"20,600",4,441,06/11/2025,"20,600",4,440,60.9%,2.16%,138.23,"Not an ad — just an honest take from a seafood lover 🦪💬 We booked Oscar’s @ Conrad Singapore Marina Bay - The Sea, Smoke & Spice buffet via @hungryhub_sg and wow — the name says it all. The oysters were fresh, the grilled seafood had that perfect smoky edge, and every bite tasted like a mini holiday. 🌊🔥 My favourite part? The dessert spread. Chocolate fountain, mini cakes, and waffles that disappeared faster than my willpower. 🍫🍰 ✨ Here’s the deal: 25% OFF when you book via Hungry Hub app 📅 1–23 Nov 2025 | Wed–Sun only 💰 From S$79.13++/pax (comes with a complimentary alcoholic drink!) 📍 Oscar’s @ Conrad Singapore Marina Bay Honestly? Totally worth the cheat night. 💅 #hungryhubsg #oscarsatconrad #conradsingaporemarinabay #seasmokespice #buffetgoals @HungryHub_Official  & [null,""hungryhubsg"",""oscarsatconrad"",""conradsingaporemarinabay"",""seasmokespice"",""buffetgoals"",null]",,,20600
,HH-SGTHY,the_ace_sisters_and_mummy_fay,"2,848",Singapore,5595,Nozomi at The Star Vista,Japanese,Instagram,,,Paid,adcode-Q9jTBA3c1WZljwCCkbUBEdGYuFT7eNphMWXG-954YyseVdL9bpM2HesKkPAqz-bW30Y,Video,29/10/2025,https://www.instagram.com/p/DQYsbHikl7Q/,30/10/2025,"7,269",43,521,03/11/2025,"22,833",69,"1,005",08/11/2025,"23,046",73,1001,217.0%,4.66%,123.56,"M🍣 All-you-can-eat luxury at just $69 NET?! 🤯

Buffet lovers, this one’s for you 🔥
Dive into a sea of fresh sashimi, sushi & Japanese delights at @sg.nozomi @thestarvista / @milleniawalk — only on @hungryhub_sg !

✨ What you get:
✅ 1 hr 30 mins Premium Buffet (Free flow water included)
✅ Exclusive on Hungry Hub only – you won’t find this deal elsewhere
✅ Free cancellation up to 12 hrs before booking
💳 Pre-authorisation required to secure your slot

Valid till 31 Oct 2025 📅
Hokkaido Uni Ikura Chirashi fans — you know what to do 👀🍤

美味しい〜！ (Oishii!) 🇯🇵
📲 Book now via the Hungry Hub app or website.

#hungryhubsg #nozomisg #allyoucaneat #japanesebuffet #foodiefinds #sushilover #oishii #thestarvista #milleniawalk #buffetlovers #singaporefoodies 
#theacesistersandmummyfay & ",,,23046
,HH-SGTHY,the_ace_sisters_and_mummy_fay,"2,848",Singapore,5708,Oscar's At Conrad Singapore Marina Bay,International,Instagram,,,Paid,adcode-Q9jTBA32doPIMHlKwX5eZcykgH732zuqa5squCGQRZ0sM8nM1IYmFk7leydvO4wQ4Fg,Video,27/10/2025,https://www.instagram.com/p/DQTiZH1Eg2I/,28/10/2025,"6,754",84,543,01/11/2025,"32,339",183,"1,326",06/11/2025,"32,800",183,1318,385.6%,4.58%,86.81,"Not an ad — just an honest take from a seafood lover 🦪💬

We booked Oscar’s @conradsingaporemarinabay - The Sea, Smoke & Spice buffet via @hungryhub_sg and wow — the name says it all.

The oysters were fresh, the grilled seafood had that perfect smoky edge, and every bite tasted like a mini holiday. 🌊🔥

My favourite part? The dessert spread. Chocolate fountain, mini cakes, and waffles that disappeared faster than my willpower. 🍫🍰

✨ Here’s the deal:
25% OFF when you book via Hungry Hub app
📅 1–23 Nov 2025 | Wed–Sun only
💰 From S$79.13++/pax (comes with a complimentary alcoholic drink!)
📍 Oscar’s @ Conrad Singapore Marina Bay

Honestly? Totally worth the cheat night. 💅

#hungryhubsg #oscarsatconrad #conradsingaporemarinabay #seasmokespice #buffetgoals #girlsnightoutsg #foodiefindssg #singaporeeats #theacesistersandmummyfay #hungryhub & ",,,32800
,HH-SGTHY,theacesistersandmummyfay,"2,848",Singapore,5595,Nozomi at The Star Vista,Japanese,Tiktok,https://tiktok.com/@theacesistersandmummyfay,,Paid,,Video,29/10/2025,https://www.tiktok.com/@theacesistersandmummyfay/video/7566659676750744840,30/10/2025,670,1,19,03/11/2025,"4,929",3,78,08/11/2025,"4,955",3,78,639.6%,1.63%,574.67,"M🍣 All-you-can-eat luxury at just $69 NET?! 🤯 Buffet lovers, this one’s for you 🔥 Dive into a sea of fresh sashimi, sushi & Japanese delights at @nozomisg  — only on @hungryhub_sg ! ✨ What you get: ✅ 1 hr 30 mins Premium Buffet (Free flow water included) ✅ Exclusive on Hungry Hub only – you won’t find this deal elsewhere ✅ Free cancellation up to 12 hrs before booking 💳 Pre-authorisation required to secure your slot Valid till 31 Oct 2025 📅 Hokkaido Uni Ikura Chirashi fans — you know what to do 👀🍤 美味しい〜！ (Oishii!) 🇯🇵 #hungryhubsg #nozomisg #allyoucaneat #japanesebuffet #foodiefinds  @HungryHub_Official  & [null,null,""hungryhubsg"",""nozomisg"",""allyoucaneat"",""japanesebuffet"",""foodiefinds"",null]",,,4955
,HH-SGVIN,vincas_kitchen,"5,063",Singapore,5462,Enjoy Eating House and Bar,Chinese,Instagram,Instagram.com/vincas_kitchen,,Paid,adcode-Q9jTBA0A6YOj7oQIT7KzwxUTjiLtIaQnFyszu34rzAvIOOmGXF6uBdQUv6WB58qYQjk,Video,03/09/2025,https://www.instagram.com/p/DOJGna0E1sl/,04/09/2025,"23,076",16,125,08/09/2025,"44,065",22,190,13/09/2025,"44,261",22,190,91.8%,0.48%,114.38,"Enjoy Eating House-A taste of nostalgia
.
Step into Enjoy Eating House and savor the flavors of Old Singapore. Where heritage meets hearty flavors, dining here feels just like home.
.
I found a great deal at @hungryhub_sg , book the Sharing Set for 3 people (6 courses) at $145 U.P $195. 
.
👉Here’s what we had:
🌟Salt Baked Whole Barramundi
Baked In Salt To Highlight The Freshness And Natural Sweetness Of The Fish. Served With 6 Different Locally Inspired Sauces For A Different Experience In Every Bite. 
.
🌟Chef Joel’S Bbq Pork Cheek
Smoky, Succulent Premium Pork Cheek Grilled To Charred Perfection And Served With Chef Joel’S Isaan-Inspired Special Sauce.
.
🌟Smoked Cod Otah
Grilled Spicy Fish Paste With Chunks Of Smoked Cod, Otah Is A Delicious Local Dish Loved Throughout South East Asia.
.
🌟Grandma’S Te Kah Bee Hoon
Tender Braised Pork Leg Wok-Fried With Vermicelli. Made From Grandma’S Secret Recipe.
.
🌟White Pepper Crab 
De-shelled crab meat with Chef Joel’s white pepper sauce on silky steamed egg
.
🌟Filial Pie Tee
(6Pcs) A Peranakan Appetiser Chef Joel Regularly Prepares For His Family Featuring Fresh Prawns, Conpoy And Stock-Poached Jicama In A Handmade Pastry Shell. 
.
My top picks? Grandma’s Te Kah Bee Hoon,  the braised leg was melt-in-your-mouth tender , and Chef Joel’s BBQ Pork Cheek,  smoky, juicy, and perfectly matched with the special sauce 
.
📍Enjoy Eating House and Bar
30 Stevens Rd, #01-07, 
Singapore 257840
.
@hungryhub_sg @enjoyeatinghouse #hungryhub #enjoyeatinghouse #sg #sgfoodies #sp #sgig #eatwithvinca #instafoodsg #sgfoodtrend #sgfoodporn #peranakan & ",,,44261
,HH-SGVIN,vincas_kitchen,"5,063",Singapore,5637,Synthesis 食拿酒稳 Chinese Cuisine,Fusion,Instagram,,,Paid,adcode-Q9jTBA3oaRWeObxC9Vgtlt8yjXMZywNkU03dPOroVtnMthDEEQPveQXV3pH9F0HGSu4,Video,29/10/2025,https://www.instagram.com/p/DQZD_xRk3hI/,30/10/2025,"9,588",23,134,03/11/2025,"37,830",41,362,08/11/2025,"37,938",41,363,295.7%,1.06%,133.45,"Hidden in plain sight at Suntec City, @synthesis.sg is where modern local-Chinese cuisine meets handcrafted cocktails. 
Step inside and enter a world of warmth, mystery, and flavour. Every dish draws inspiration from Traditional Chinese Medicine (TCM) balancing taste, wellbeing, and indulgence. 
.
👉I found a great deal from @hungryhub_sg sg sharing a set for 4 people at $250 net price (U.P $340) for 12 dishes. 
.
From Hokkaido Scallops with XO cauliflower purée, to the beautifully presented Golden Emperor Croquette, and Sakura Chicken Poached Rice with collagen-rich ‘Liu Wei’ broth, every bite surprises.
.
🌟Here’s the dishes that we tried:
🥢Sakura Chicken Poached Rice,Collagen Rich ‘Liu Wei’ Broth
🥢Truffle Carbonara Suan Pan Zi Shaved Truffles 
🥢Sizzling Skillet Tofu Vegetarian, 
🥢Tempura King Tiger Prawn
🥢Tangerine Peel Seared Jumbo Scallops XO
🥢Golden Emperor Croquette
🥢XO Lapcheong Pani Puri
🥢Crystal Rice Flake with Prawn Mousse & Caviar
🥢Spiced Tamarind Cuttlefish Youtiao
🥢Slow-Cooked Nashi Pear with Red Date Longan Gelato
🥢55% Dark Cacao Mousse Cake
🥢Double-Boiled Black Garlic Consommé
.
A hidden gem waiting to be discovered, but one you might just want to keep secret for yourself. ❤️
.
📍Synthesis 食拿酒稳
3 Temasek Blvd, Tower 4 #01-643, 
Singapore 038983
.
#eatwithvinca #hungryhubsg #synthesissg #sgfoodporn sgfood #sgfoodstagram #sgfoodporn #sgfoodlover #tcm #theluxuryasia #clickbyvinca #foodreels #sgfoodblogger #foodvideography # & ",,,37938
,HH-SGVIN,vincas_kitchen,"5,063",Singapore,6310,Food Exchange at Novotel Singapore On Stevens,International,Instagram,,,Paid,adcode-Q9jTBA1C_9NKNDVIrz-D2fodFpodAm1wZ_XgyG1kCgOI6Cc8pell0MRAQYdLB66GDcM,Video,14/10/2025,https://www.instagram.com/p/DPyq_2hE_-P/,15/10/2025,487,30,160,19/10/2025,"15,588",40,386,24/10/2025,"15,636",40,386,3110.7%,2.72%,323.80,"Craving a little bit of everything? At Food Exchange, explore bold Asian flavours, vibrant local bites, and comforting Western classics,  the perfect mix for every craving. 
.
Saturday night means Oh Shucks! It’s LobsterMania! Food Exchange ‘s  wildly popular Saturday night seafood extravaganza where juicy lobsters, baby lobster, fresh oysters, prawns, abalone, crayfish, snow crab and featuring over 10 lobster creations from salad to lobster mee rebus. Lobsters feast!
.
The best part? I got the best deals from @hungryhub.sg Special Price 50% Off Lobstermania - Exclusive for Saturday Dinner at $82.50/person (Net Price) U.P $165
.
📍FOOD EXCHANGE
Novotel Hotel 
26 Stevens Rd, 
Singapore 258891
.
.
.
.
.
.
.
.
.
.
#eatwithvinca #sg #sp #sgig #sgfoodies #sgfoodgram #sgfoodporn #foodexchange #novotel #sgbuffet #buffet #lobsterbuffet #lobster #foodgasm #clickbyvinca #hungryhubsg #theluxuryasia & ",,,15636
,HH-SGVIN,vincas_kitchen,"5,063",Singapore,5708,Oscar's At Conrad Singapore Marina Bay,International,Instagram,Instagram.com/vincas_kitchen,,Paid,adcode-Q9jTBA1y5KGbo26soyAEUy-1DIgss5xVsso79iKYi9AcT4cXdwWZt5ZQSIlHET70wdQ,Video,25/09/2025,https://www.instagram.com/p/DPBwJ-Xk8As/,26/09/2025,"10,511",16,140,30/09/2025,"18,997",49,205,05/10/2025,"19,075",49,207,81.5%,1.34%,265.40,"🌸Are you like me? Love indulging in good quality food, soaking up a cozy ambience, and hunting for amazing deals? 
.
We had an amazing dining experience at Oscar’s @conradsingaporemarinabay The best part? I scored a sweet buffet deal on @hungryhub! 
.
🌟👉Oscar’s Dinner Buffet The Sea, Smoke & Spice (Wed–Sat) at $at $86.33 NETT per person (25 %off, U.P $115.1) until 14 November 2025.
.
Expect a feast of fresh seafood, smoky delights, and bold flavors that make every bite unforgettable. From appetisers to mains and all the way to desserts, you’ll be completely spoilt for choice at Oscar’s Dinner Buffet. 
.
Don’t miss the BBQ special collaboration with a guest chef, available only until the end of September! 
.
📲Download the Hungry Hub app and unlock the best dining deals from your favorite restaurants. Eat well, save more, enjoy always! 
.
#eatwithvinca #FoodieDeals #DineSmart #sg #sp #EatWellSaveMore #hungryhubsg #sgfoodies  #sgfoodblogger #OscarsSingapore #ConradSingapore #BuffetLovers #SeaSmokeSpice #FoodieDeals #sgig #sgbuffet 
.
📍Oscar’s @Conrad
2 Temasek Blvd, 
Singapore 038982 & ",,,19075
,HH-SGVIN,vincas_kitchen,,Singapore,5735,Mama Diam 妈妈店,Singaporean,Tiktok,Tiktok.com/@vincas_kitchen,,Paid,,Video,20/09/2025,https://www.tiktok.com/@vincas_kitchen/video/7552155731416599816,21/09/2025,466,0,19,25/09/2025,510,0,23,30/09/2025,513,0,24,10.1%,4.68%,0.00,"Mamadiam brings back the charm of our traditional Mama Diam, reimagining Singapore’s iconic local favourites with a modern twist. And here’s the best part I found a great deal on Hungry Hub! Book the Party Pack for 4 at just $180 (U.P. $260) and enjoy 9 dishes of your choice. Perfect for re sharing with friends and family! . Here’s what we tried: 🌟12 Hours Braised Beef Cheek Beef Cheek, Seasonal Vegetables, Confit Tomato,Spice Beef Jus 🌟Hainanese Pork Chop Deep Fried Pork Chop, Fries, Seasonal Vegetables, Hawthorn Sweet & Sour Sauce 🌟Bak Chor' 'Mee Pok' Linguine, Minced Pork, Mushroom, Crispy Anchovy, Fried Shallot 🌟Singapore Chili Softshell Crab Bao Soft Shell Crab, Sandwich Bun, Chili Crab Sauce 🌟Roast Duck Tarts Roast Duck, Cucumber, Shallot, Hoisin Sauce 🌟Chicken Curry Kueh Pai Tee Boneless Chicken Thigh, Chicken Curry Sauce, Coconut Foam 🌟Salted Egg Lotus Root Chips Lotus Root, Salted Egg Powder, Curry Leaves 🌟Stuffed Seafood Lychee Tiger Prawn, Lychee, Citrus Mayo, Tobiko 🌟Kaya Churros Homemade Churros, Caramel Kaya Dip 🍹Nasi Lemak Cocktail  🍹Chai Tarik Brew Cocktail  . My Top Pick: 12 Hours Braised Beef Cheek, The meat so flavourful and tender. 📍Mama Diam 妈妈店 38 Prinsep St, #01-01,  Singapore 188665 @hungryhub_sg #hubgryhub #mamadiam #eatwithvinca #tiktokfoodies @hungryhub_sg @MAMADIAMSG    & [""01"",""hubgryhub"",""mamadiam"",""eatwithvinca"",""tiktokfoodies""]",,,513
