,restaurant name,UMAP Component 1 (Semantic Similarity Axis),UMAP Component 2 (Theme Variation Axis),cluster,Primary Theme,Number of Posts,Primary Theme %,All Themes
1408,Unicorn Cruise,6.7091246,13.948668,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1409,Untill Today Coffee,-0.7406141,15.091562,4,Extensive Alcohol Beverage Options,1,100.0,Extensive Alcohol Beverage Options
1410,Up & Above Restaurant and Bar (Rooftop) at The Okura Prestige Bangkok,-3.3981578,10.512845,3,Good Location,1,100.0,Good Location
1411,VIVIN Asok,5.1097584,15.332913,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1412,VIVIN Sukhumvit 22,-1.324625,8.032325,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1413,Va Presto,5.5386014,7.477265,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1414,Vamps Cuisine,0.7720865,9.86201,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1415,Vana Nava Sky Bar Rooftop at Holiday Inn (Hua Hin),-2.028116,2.4093564,1,Restaurant with Good View,1,100.0,Restaurant with Good View
1416,Vana Nava Water Jungle (Hua Hin),-2.6179047,2.809142,1,Restaurant with Good View,1,100.0,Restaurant with Good View
1417,Vantage Point QSNCC,4.9999638,10.048727,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1418,Vasco's At Hilton Kuala Lumpur,3.461168,14.455912,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1419,Veganerie Grand Palace,3.5188844,14.025999,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1420,Veganerie Lasalle,2.9728491,9.5414295,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1421,Veganerie Nana,4.1979403,14.595603,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1422,Veganerie Ratchathewi,3.3140497,12.485515,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1423,Veganerie Silom,3.1797225,13.564128,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1424,Vegas Cafe & Gallery,0.64679885,15.736293,4,Extensive Alcohol Beverage Options,1,100.0,Extensive Alcohol Beverage Options
1425,Vela - Low&Slow Cooked Phet Kasem,5.84156,9.589403,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1426,Vela - Low&Slow Cooked Phutthamonthon Sai 2,5.775941,9.605229,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1427,Vela - Low&Slow Cooked Rattanathibet,5.059773,9.79011,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1428,Ventisi Restaurant Centara Grand at CentralWorld,3.4206762,13.439005,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1429,Verandah Rooftop Rotisserie At Momentus Hotel Alexandra,-3.0874565,8.8471775,3,Good Location,1,100.0,Good Location
1430,Verde - Café & Restaurant,2.3412259,13.9339,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1431,Versailles Palace Jaransanitwong,4.4949393,9.826235,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1432,Versailles Palace Nonthaburi,4.611741,9.784836,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1433,Vertigo Rooftop Banyan Tree,-3.2895315,9.92079,3,Good Location,1,100.0,Good Location
1434,View & Grill Rooftop Bar-B-Q,-2.6459017,8.752347,3,Good Location,1,100.0,Good Location
1435,View Tiew Mai,2.1531305,13.983498,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1436,Vincere La Pizza,2.8419857,7.403441,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1437,Vinifera Wine Bar & Restaurant,-0.3933026,10.189498,3,Good Location,1,100.0,Good Location
1438,Virgin Rooftop (Pattaya),-4.4251947,8.029415,1,Restaurant with Good View,1,100.0,Restaurant with Good View
1439,Vision Bistro,0.20527126,7.2609673,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1440,Viva Alangka Cruise,5.9108515,12.334245,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1441,W Omakase Pradit Manutham,2.8500664,1.3953716,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1442,WINESTONE Mercure on Steven SG,1.9378833,12.901938,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1443,WYWS Cocktail Bar,-2.209071,11.873068,3,Good Location,1,100.0,Good Location
1444,Waa Cow! Vivocity,5.0671453,10.972291,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1445,Wagyu Kurabu Premium Yakiniku,9.248967,7.9135733,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1446,Wagyu Volcano,6.3262825,10.798682,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1447,Wagyu Yakiniku Ken,6.950268,12.203013,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1448,Wagyusun Sukhumvit 22,-1.4997452,8.173795,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1449,Wahn Jeab,4.3647437,14.97026,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1450,Wake Me Up Café & Bistro,0.039305612,7.4399548,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1451,Walala Beach Bar at Cape Dara Resort (Pattaya),-3.2454023,6.1045113,1,Restaurant with Good View,1,100.0,Restaurant with Good View
1452,Walk Rooftop Bar at Centara Watergate Pavilion Hotel Bangkok,-2.7784846,9.211571,3,Good Location,1,100.0,Good Location
1453,Wander BKK,0.6951689,12.22511,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1454,Wangluang,6.3189507,11.806804,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1455,Wanwaan.BKK,1.0442113,9.011771,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1456,Washo Japanese Restaurant,0.77028495,12.367137,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1457,Waves & Wind Grande Centre Point (Pattaya),-5.0808463,7.2940955,1,Restaurant with Good View,1,100.0,Restaurant with Good View
1458,Weaver Experience Dining at SILQ Hotel & Residence,0.74554867,12.441153,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1459,West Coast Thailand,5.1264873,14.0771265,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1460,Whale Klang Krung by Na Klongwan,2.6682916,10.856774,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1461,White House Cafe & Restaurant,2.128477,17.129868,4,Extensive Alcohol Beverage Options,1,100.0,Extensive Alcohol Beverage Options
1462,White Lotus Restaurant and Rooftop at Hilton Resort & Spa (Hua Hin),-1.7803651,2.9643219,1,Restaurant with Good View,1,100.0,Restaurant with Good View
1463,Whole Gain Changmoi (Chiangmai),6.4236526,10.780663,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1464,Whole Gain Old Town (Chiangmai),4.3642545,12.988073,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1465,Wine DE' Suu,-0.5727265,10.154625,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1466,Wine I Love You Asiatique The Riverfront,-0.18129897,10.025756,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1467,Wine Society,-0.76894534,9.990102,3,Good Location,1,100.0,Good Location
1468,Wine Universe Singapore,-0.15809084,11.112157,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1469,Winner House Vietnamese Cuisine,2.6598024,17.607784,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1470,Witch Luck Cafe & Restaurants,0.18586078,16.154913,4,Extensive Alcohol Beverage Options,1,100.0,Extensive Alcohol Beverage Options
1471,Wok Wok Andaz Pattaya Jomtien Beach (Pattaya),-4.3537006,6.2864733,1,Restaurant with Good View,1,100.0,Restaurant with Good View
1472,Wonderful Pearl Cruise,3.880974,14.178907,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1473,Wuunwine,-0.1744884,10.325797,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1474,XSO Kitchen at Best Western Plus Nexen (Pattaya),-4.27628,7.13194,1,Restaurant with Good View,1,100.0,Restaurant with Good View
1475,XYZ Pinklao,5.3241634,9.621908,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1476,Xi An Yiam  Banthat Thong,0.5283354,10.080985,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1477,Xi An Yiam New Petchaburi,5.6560483,9.731556,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1478,Xiao Fuwang Hotpot (Central Westville),5.542792,7.255166,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1479,YANKII- Robatayaki & Bar,-2.8281078,12.293663,3,Good Location,1,100.0,Good Location
1480,YAWA Modern Japanese Cuisine,0.26139626,11.042624,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1481,Yakiniku En,2.8172033,13.518205,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1482,Yakiniku Marukyu Ito 焼肉丸久伊藤,5.8015075,10.489267,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1483,Yakiniku Tan & Shabushabu,6.9646707,7.910558,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1484,Yang Gao Gorn,2.0803833,10.514361,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1485,Yanghin Seuton Geulil Rama 4,6.083172,3.0935485,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1486,Yao Rooftop Bar Bangkok Marriott Hotel The Surawongse,-2.6431527,8.750421,3,Good Location,1,100.0,Good Location
1487,Ye Lai Xiang 夜来香 Huai Khwang,6.8774295,13.816918,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1488,Ye Lai Xiang 夜来香 Mrt Huai Khwang,1.178764,9.361482,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1489,Ye Lai Xiang 夜来香 Ratchada Soi 13,1.2788633,9.679567,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1490,Ye Lai Xiang 夜来香 Rca 2,2.7413468,9.1145115,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1491,Yelo Osha,3.4269042,10.89879,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1492,Yenney,3.476339,8.971755,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1493,Yeon,1.1408685,16.014345,4,Extensive Alcohol Beverage Options,1,100.0,Extensive Alcohol Beverage Options
1494,Yi Lu Lingxian Seafood Hotpot,8.093414,11.947022,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1495,Yi Pin Xiang Bang Rak,2.2975109,9.403364,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1496,Yin D House (Chonburi),3.0362895,17.923521,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1497,Yoki Niku よきにく (Chonburi),6.792813,10.130947,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1498,Yokkrok Zabzone,3.6998656,10.47434,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1499,You & I Restaurant and Bar at We Hotel Riverfront,-0.89494413,11.062669,3,Good Location,1,100.0,Good Location
1500,You&I Premium Suki Buffet Central Eastville,8.516003,7.4974055,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1501,You&I Premium Suki Buffet Central Phuket (Phuket),1.1171831,4.535275,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1502,You&I Premium Suki Buffet Central Westgate,8.1608925,7.6261783,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1503,You&I Premium Suki Buffet CentralWorld,9.093069,7.934539,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1504,You&I Premium Suki Buffet Marche Thonglor,8.209328,8.224377,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1505,You&I Premium Suki Buffet Mega Bangna,8.593631,8.355871,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1506,You&I Premium Suki Buffet Passione Shopping Destination (Rayong),8.897619,7.951772,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1507,You&I Premium Suki Buffet Samyan Mitrtown,8.687446,8.315648,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1508,You&I Premium Suki Buffet Siam Center,9.13497,6.9497857,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1509,You&I Premium Suki Buffet Terminal 21 Rama 3,8.577822,7.243766,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1510,You&I Premium Suki Buffet The Crystal Ratchapruek,9.041431,7.85642,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1511,You&I Premium Suki Buffet The EmQuartier,8.416037,8.343415,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1512,You&I Premium Suki Buffet The Mall Bangkae,8.669609,8.7201805,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1513,You&I Premium Suki Buffet The Mall Ngamwongwan,8.829659,8.559283,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1514,You&I Premium Suki Buffet The Nine Center,8.707298,8.491294,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1515,You&I Premium Suki Buffet Zpell Future Park Rangsit,8.4215,8.19852,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1516,Yu Gu Xiang 遇故湘,1.8508384,9.809782,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1517,Yuki Wagyu Shabu Izakaya,7.4101257,5.7300987,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1518,Yum&Tum K-Village,3.9074848,10.631943,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1519,Yume and Mellow Izakaya,5.241281,10.269339,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1520,Yummhee Yummy,4.62333,10.749894,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1521,Yunnan (Chon buri),2.5215168,9.233516,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1522,Yunnan (Rayong),2.5781486,12.28835,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1523,Yunnan Bangpoon,3.6649415,11.014486,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1524,Yunnan Renjia,1.299999,8.880229,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1525,Yuppies’ Yummies,5.139795,13.286702,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1526,Yurijin Izakaya & Japanese Dining Ekkamai,0.250611,12.279298,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1527,Yurijin Izakaya & Japanese Dining Ratchada,0.32570106,12.139176,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1528,YuuPot Shabu and Grill  Wayra Ramkhamhaen,6.4422374,5.328831,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1529,Yuufuku Japanese Food,1.4614968,12.171743,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1530,Yuzu Suki ゆずすき - ICONSIAM,4.8413014,10.239645,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1531,ZILA STREET BISTRO & BAR @MASON,0.2067996,8.028205,3,Good Location,1,100.0,Good Location
1532,Zaap Classic Emquartier,3.5468583,9.3779335,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1533,Zaap Classic Lotus’s Sukhaphiban 3,6.6049237,13.097715,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1534,Zaap Classic Phahon Yothin,6.97127,13.475747,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1535,Zaap Classic Pridi Banomyong,4.8686404,10.576555,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1536,Zaap Classic Seacon Square Srinagarindra,6.0384903,10.162933,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1537,Zaap Classic The Mall Bangkhae,5.007474,10.109899,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1538,Zaap Classic The Mall Thapra,5.1718707,10.78822,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1539,Zab Siam,10.151783,3.8602467,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1540,Zabzone,3.408085,14.727758,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1541,Zaozen The Mall Lifestore Ngamwongwan,5.1451597,12.821265,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1542,Zeascape at Zenmaya Oceanfront (Phuket),0.2612018,4.3869715,1,Restaurant with Good View,1,100.0,Restaurant with Good View
1543,Zest Bar & Terrace @ The Westin Grande Sukhumvit,-2.0858068,9.958445,3,Good Location,1,100.0,Good Location
1544,Zhang Restaurant (Rama Gardens Hotel),7.031313,2.9271424,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1545,Zheng Huang Qi Dumpling King,2.1484969,9.644558,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1546,Zhong Ped Pa Low Wanghin,5.742145,13.444123,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1547,Zio Aldo Pizza and Spaghetteria,4.4711237,7.484674,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1548,Zodiac Bar at Oakwood Suites Tiwanon,-1.1384029,12.761424,3,Good Location,1,100.0,Good Location
1549,Zong Zi Pad Pad Rustic Cuisine • Lounge (Koh Chang),-0.7275888,9.797279,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1550,edm,5.872185,12.836606,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1551,nice two Meat u Central Eastville,5.6608186,7.7060003,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1552,nice two Meat u Central World,6.3356814,8.524878,2,Attentive Service but Pricey,1,100.0,Attentive Service but Pricey
1553,nice two Meat u EmQuartier,7.0733886,9.268105,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1554,nice two Meat u Future Park Rangsit,5.188891,8.872548,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1555,nice two Meat u ICONSIAM,6.459249,9.48139,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1556,nice two Meat u Mega Bangna,6.5825987,9.555647,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1557,nice two Meat u Siam Square Soi 3,9.572105,4.8670073,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1558,nice two Meat u The Mall Bangkhae,6.0098524,8.987829,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
1559,nice two Meat u The Mall Ngamwongwan,6.3379498,9.647565,0,Various Menus & Quality Food,1,100.0,Various Menus & Quality Food
