activity_id,source_table,channel,kol_platform,kol_id,kol_username,kol_restaurant_id,kol_restaurant_name,kol_country,kol_cuisine_type,kol_post_url,kol_post_date,kol_price_per_post,kol_cpm,kol_views,kol_likes,kol_comments,kol_conv_rate,kol_growth_rate,crm_campaign_id,crm_campaign_name,crm_country,crm_restaurant_id,crm_sent_datetime,crm_lang,crm_city,crm_audience,crm_topic,crm_published,crm_sent,crm_delivered,crm_total_clicked,crm_unique_clicked,crm_unique_conversions,crm_revenue,crm_ctr,crm_click_to_purchase,crm_delivered_to_purchase,crm_rev_per_click,fb_ad_name,fb_delivery_status,fb_delivery_level,fb_result_type,fb_country,fb_start_date,fb_end_date,fb_restaurant_id,fb_restaurant_id_2,fb_restaurant_id_3,fb_restaurant_id_4,fb_restaurant_id_5,fb_reach,fb_impressions,fb_frequency,fb_results,fb_amount_spent_thb,fb_cost_per_result
FB_4fb17ee25d31,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-kjt_res_1353_kuang-seafood-ratchada-bangkok-thailand,inactive,ad,Website purchases,,2025-06-25,,,,,,,10057.0,17734.0,1.76334891,82.0,575.43,7.01743902
FB_1eea9060f80e,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|RID=3564|RNAME=S_CAF_AT_S31_SUKHUMVIT_HOTEL|PLAT=FB|DATE=2025-10-24,active,ad,Website purchases,,2025-06-25,,,,,,,17476.0,25418.0,1.45445182,81.0,991.11,12.23592593
FB_7b79e71bd922,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vdo_hh_brn_4089_kunshine-hotpot-asok-bangkok,active,ad,Website purchases,,2025-06-25,,,,,,,12884.0,19530.0,1.51583359,69.0,795.81,11.53347826
FB_1e34b47d563f,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_835_red-oven-so-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,3472.0,5183.0,1.49279954,68.0,341.1,5.01617647
FB_af6a5ea21ca6,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-ott_res_6072_sabio-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,11675.0,20640.0,1.76788009,68.0,479.6,7.05294118
FB_7b66a49c4901,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-cvtp_res_4619_moru-sushi-bangkok,inactive,ad,Website purchases,,2025-06-25,2025-06-30,,,,,,14523.0,25005.0,1.7217517,65.0,771.36,11.86707692
FB_caec0898b81b,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_894_romsai-banyan-tree-hotel-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,11027.0,16017.0,1.45252562,63.0,778.51,12.35730159
FB_c535ccd8d276,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-ucd_brn_3905_man-fu-yuan-qsncc-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,7051.0,11070.0,1.56999007,63.0,401.89,6.37920635
FB_7207d61b71ec,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-kjt_res_2434_the-district-grill-room-bar-bangkok-marriott-hotel-sukhumvit,inactive,ad,Website purchases,,2025-06-25,,,,,,,8216.0,12633.0,1.53760954,62.0,266.02,4.29064516
FB_1877476b898c,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hh_hungryhub_5692_thong-shabu-yakiniku-hide-thonglor-soi-9-bangkok-vdo_fb_10102025,active,ad,Website purchases,,2025-06-25,,,,,,,13307.0,26541.0,1.99451417,62.0,1170.65,18.88145161
FB_5b56198e1cf4,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_4403_food-exchange-restaurant-at-novotel-bangkok-sukhumvit-4,inactive,ad,Website purchases,,2025-06-25,,,,,,,4775.0,6352.0,1.33026178,61.0,295.19,4.83918033
FB_a5b803b8bbfd,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-cvtp_res_3569_china-table-radisson-blu-plaza-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,4332.0,7139.0,1.64796861,59.0,321.98,5.45728814
FB_28ba11912301,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vdo_hh_res_4751_about-beef-lava-grill-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,16264.0,24144.0,1.48450566,53.0,837.01,15.79264151
FB_4fcb96f5fa0c,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vdo_hh_res_3702_ratchapruek-seafood-buffet-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,10416.0,16526.0,1.58659754,49.0,614.87,12.54836735
FB_bac59ed839bf,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|RID=5524|RNAME=GRAVITY_87_ROOFTOP_LOUNGE_AT_RAMADA_BANGKOK_SUKHUMVIT_87|PLAT=FB|DATE=2025-11-12,active,ad,Website purchases,,2025-06-25,,,,,,,16857.0,24426.0,1.44901228,49.0,873.42,17.82489796
FB_9fe36bc7f18c,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vdo_hh_brn_5942_gyu-ya-yakiniku,archived,ad,Website purchases,,2025-06-25,,,,,,,3584.0,5942.0,1.65792411,49.0,267.83,5.46591837
FB_5b844431dee7,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-evg_res_3649_chatuchak-cafe-centara-grand-at-central-plaza-ladprao-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,2929.0,4522.0,1.54387163,44.0,228.38,5.19045455
FB_4536645337a8,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|COUNTRY=TH|RID=4195|RNAME=JIM_THOMPSON_A_THAI_RESTAURANT|TYPE=IMG|PLAT=FB|DATE=2025-11-26,active,ad,Website purchases,,2025-06-25,,,,,,,12015.0,17945.0,1.49354973,41.0,768.07,18.73341463
FB_1f7a5e962bd5,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_4619_moru-sushi-bangkok,inactive,ad,Website purchases,,2025-06-25,2025-06-30,,,,,,17629.0,29151.0,1.65358217,39.0,478.64,12.27282051
FB_101acf673820,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-ls_hh-uncle_res_4254_ava-brasserie-at-intercontinental-bangkok-sukhumvit,inactive,ad,Website purchases,,2025-06-25,2025-07-18,,,,,,3945.0,6913.0,1.75234474,34.0,323.88,9.52588235
FB_29c818b090f4,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_6017_the-emerald-coffee-shop-the-emerald-hotel-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,4193.0,9228.0,2.20081088,33.0,538.96,16.33212121
FB_fb7d800173c6,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_1353_kuang-seafood-ratchada-bangkok-thailand,archived,ad,Website purchases,,2025-06-25,,,,,,,5440.0,6614.0,1.21580882,28.0,228.33,8.15464286
FB_84ac25a413d5,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-fdmc_res_3626_omakase-ten-bangkok-thailand,inactive,ad,Website purchases,,2025-06-25,,,,,,,5824.0,8666.0,1.48798077,28.0,183.35,6.54821429
FB_1fd009ac8a9e,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-ls_hh-mlt_res_grp_hungry-hub-subscription-voucher-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,635.0,1686.0,2.65511811,28.0,144.58,5.16357143
FB_c0b5325b1c86,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-khs_brn_5295_charoen-rung-rueang-international-buffet-true-digital-101-bangkok,active,ad,Website purchases,,2025-06-25,,,,,,,3760.0,5446.0,1.44840426,26.0,232.85,8.95576923
FB_a340fb58b7f8,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-kjk_res_1545_paii-at-the-house-on-sathorn-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,2536.0,3296.0,1.29968454,25.0,118.69,4.7476
FB_97b69775aca8,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_brn_5295_charoen-rung-rueang-international-buffet-true-digital-101-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,4243.0,5130.0,1.2090502,24.0,163.46,6.81083333
FB_b78db65d3211,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-fdmc_res_4254_ava-brasserie-at-intercontinental-bangkok-sukhumvit,inactive,ad,Website purchases,,2025-06-25,,,,,,,3397.0,4877.0,1.43567854,23.0,144.02,6.26173913
FB_a99f6c1827f3,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_4750_escape-bangkok-emquartier,archived,ad,Website purchases,,2025-06-25,,,,,,,1965.0,2949.0,1.50076336,23.0,132.56,5.76347826
FB_db660dc3d5c6,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-moo_res_3596_deja-brew-lifestyle-cafe-at-centara-life-hotel-bangkok-phra-nakhon - Copy,active,ad,Website purchases,,2025-06-25,,,,,,,4175.0,5063.0,1.21269461,22.0,162.79,7.39954545
FB_39d928a7076e,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|RID=6344|RNAME=FATBOY_IZAKAYA_GAYSORN_AMARIN|PLAT=FB,active,ad,Website purchases,,2025-06-25,,,,,,,5467.0,9929.0,1.81616975,22.0,420.51,19.11409091
FB_de84750c8ae1,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|COUNTRY=TH|RID=3862|RNAME=SIAM_YACHT_CLUB_ROYAL_ORCHID_SHERATON_RIVERSIDE|TYPE=IMG|PLAT=FB|DATE=2025-11-26,active,ad,Website purchases,,2025-06-25,,,,,,,1776.0,2456.0,1.38288288,21.0,129.07,6.14619048
FB_06480fc3bd76,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-fad_res_5830_yumcha-teahouse-empire-tower-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,2105.0,3092.0,1.46888361,21.0,151.88,7.23238095
FB_e9475fd22e96,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|COUNTRY=TH|RID=2483|RNAME=XIN_TIAN_DI_CROWNE_PLAZA_BANGKOK_LUMPINI_PARK|TYPE=IMG|PLAT=FB|DATE=2025-11-26,active,ad,Website purchases,,2025-06-25,,,,,,,4609.0,6190.0,1.34302452,19.0,289.28,15.22526316
FB_1af7883e144b,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-kjt_brn_6082_tea-factory-and-more-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,3386.0,4476.0,1.32191376,18.0,116.83,6.49055556
FB_9b680eb1ab39,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-fad_res_6133_bangkok-wonderland,inactive,ad,Website purchases,,2025-06-25,,,,,,,1537.0,2415.0,1.57124268,18.0,119.47,6.63722222
FB_0ca6ee3216aa,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_brn_5939_hotaru-119-omakase-izakaya,archived,ad,Website purchases,,2025-06-25,,,,,,,2704.0,3704.0,1.36982249,18.0,135.83,7.54611111
FB_3001f225189a,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_grp_hungry-hub-subscription-voucher-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,690.0,2005.0,2.9057971,17.0,113.98,6.70470588
FB_09c9448adda9,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-kjt_res_222_rain-tree-cafe-at-the-athenee-hotel-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,3211.0,4139.0,1.28900654,16.0,116.86,7.30375
FB_a9579cd37cd6,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-hmrp_res_4763_chon-som-at-courtyard-by-marriott-suvarnabhumi-airport - Copy,inactive,ad,Website purchases,,2025-06-25,,,,,,,3520.0,4178.0,1.18693182,16.0,104.62,6.53875
FB_48b085075652,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vdo_hh_res_2429_sui-sian-restaurant-the-landmark-bangkok-hotel - Copy,archived,ad,Website purchases,,2025-06-25,,,,,,,1902.0,2140.0,1.12513144,14.0,127.79,9.12785714
FB_d24371d303db,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_3649_chatuchak-cafe-centara-grand-at-central-plaza-ladprao-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,2901.0,4169.0,1.43709066,14.0,192.71,13.765
FB_8567dfd0cb3a,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_2928_seasonal-tastes-the-westin-grande-sukhumvit-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,885.0,1130.0,1.27683616,13.0,48.14,3.70307692
FB_0a002ee08153,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|COUNTRY=TH|RID=565|RNAME=BAI_YUN_BANYAN_TREE_BANGKOK|TYPE=IMG|PLAT=FB|DATE=2025-12-03,active,ad,Website purchases,,2025-06-25,,,,,,,4046.0,4658.0,1.1512605,12.0,196.31,16.35916667
FB_831cf88a5a8d,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vdo_hh_brn_6235_time-s-dining-ari-hills-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,1863.0,2572.0,1.38056897,12.0,76.93,6.41083333
FB_d0d786f2691b,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|RID=6312|RNAME=RUSTYBKK|PLAT=FB|DATE=2025-11-12,active,ad,Website purchases,,2025-06-25,,,,,,,3696.0,5477.0,1.48187229,12.0,235.11,19.5925
FB_d1930ce22b20,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-ls_hh-gpm_res_grp_hungry-hub-subscription-voucher-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,503.0,1175.0,2.3359841,10.0,109.18,10.918
FB_0ab49f57fa64,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|COUNTRY=TH|RID=4975|RNAME=MOXY_BAR__RESTAURANT_AT_MOXY_BANGKOK_RATCHAPRASONG|TYPE=IMG|PLAT=FB|DATE=2025-11-26,active,ad,Website purchases,,2025-06-25,,,,,,,1122.0,1533.0,1.36631016,9.0,85.97,9.55222222
FB_867fcb9f1b28,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-iae_res_828_the-eatery-at-four-points-by-sheraton-bangkok-sukhumvit-15,inactive,ad,Website purchases,,2025-06-25,,,,,,,1787.0,2387.0,1.33575825,9.0,81.76,9.08444444
FB_40147fbee40a,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|COUNTRY=TH|RID=3626|RNAME=OMAKASE_TEN|TYPE=IMG|PLAT=FB|DATE=2025-11-26,active,ad,Website purchases,,2025-06-25,,,,,,,2365.0,3115.0,1.31712474,8.0,136.0,17.0
FB_857b91748bf3,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-kjt_res_5177_golden-bowl-at-k-village-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,2549.0,3222.0,1.26402511,8.0,88.88,11.11
FB_8567dfd0cb3a,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_2928_seasonal-tastes-the-westin-grande-sukhumvit-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,990.0,1139.0,1.15050505,6.0,47.14,7.85666667
FB_d797ad4be4de,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_grp_hungry-hub-gift-card,archived,ad,Website purchases,,2025-06-25,,,,,,,1102.0,1486.0,1.34845735,6.0,74.33,12.38833333
FB_057f8ed3f560,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|COUNTRY=TH|RID=1433|RNAME=THE_SEAFOOD_CAFE__RESTAURANT|TYPE=VDO|PLAT=FB,inactive,ad,Website purchases,,2025-06-25,,,,,,,1815.0,2499.0,1.3768595,5.0,114.94,22.988
FB_f76dbde4fe70,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HH_Buffet Festival_Y2025,archived,ad,Website purchases,,2025-06-25,,,,,,,611.0,1096.0,1.79378069,5.0,86.83,17.366
FB_485db193194d,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vdo_hh_brn_4801_charoen-rung-rueang - Copy,archived,ad,Website purchases,,2025-06-25,,,,,,,2243.0,2434.0,1.08515381,5.0,98.67,19.734
FB_5839abe1fd58,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_5423_yanghin-seuton-geulil-rama-4-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,377.0,437.0,1.15915119,5.0,15.07,3.014
FB_f2790594de8e,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_grp_hh-septemberdeal-setmenu,archived,ad,Website purchases,,2025-06-25,,,,,,,276.0,392.0,1.42028986,5.0,23.56,4.712
FB_2975c92c48ad,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|COUNTRY=TH|RID=MULTI|RNAME=TOP_RIVERFRONT_RESTAURANTS_NOT_OVER_1000_THB|TYPE=IMG|PLAT=FB|DATE=2025-11-26,active,ad,Website purchases,,2025-06-25,,,,,,,932.0,1284.0,1.3776824,5.0,55.88,11.176
FB_a8f07cbf3a6c,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_4655_sushi-koge-omakase-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,1109.0,1408.0,1.26961226,4.0,45.17,11.2925
FB_75149d0f23fc,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=KOL|COUNTRY=TH|RID=5685|RNAME=PENGYOU_CUISINE__SPECIALTY_BAR_RAMA_9|TYPE=VDO|KOLID=HH-GBM|PLAT=FB|DATE=2025-12-11,active,ad,Website purchases,,2025-06-25,,,,,,,1854.0,2224.0,1.1995685,4.0,116.54,29.135
FB_b40220f5e4a9,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_grp_coke campaign,archived,ad,Website purchases,,2025-06-25,,,,,,,48.0,67.0,1.39583333,4.0,3.96,0.99
FB_5cd18b1fd42f,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HH September Deals 2025,archived,ad,Website purchases,,2025-06-25,,,,,,,1626.0,1729.0,1.06334563,3.0,82.14,27.38
FB_61c51fba9675,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_res_2451_82-concept-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,166.0,199.0,1.19879518,3.0,11.6,3.86666667
FB_df404d5f027d,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vdo_hh_res_4669_man-fu-lou-bangkok_ai version,archived,ad,Website purchases,,2025-06-25,,,,,,,60.0,60.0,1.0,3.0,2.72,0.90666667
FB_010d5c0e2226,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|COUNTRY=TH|RID=5684|RNAME=PENGYOU_CUISINE__SPECIALTY_BAR|TYPE=IMG|PLAT=FB|DATE=2025-10-30,active,ad,Website purchases,,2025-06-25,,,,,,,921.0,1199.0,1.30184582,3.0,57.5,19.16666667
FB_593a238d5937,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vdo_hh_res_5753_ayame-restaurant-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,54.0,63.0,1.16666667,3.0,2.63,0.87666667
FB_28d2efa253b0,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vdo_hh_res_5083_streats-cafe-at-ibis-styles-bangkok-ratchada,archived,ad,Website purchases,,2025-06-25,,,,,,,90.0,103.0,1.14444444,2.0,4.66,2.33
FB_a9abfdd3a2b5,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-kkn_res_5702_gogida-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,23.0,25.0,1.08695652,2.0,0.36,0.18
FB_137edb3fa2ed,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vdo_hh_brn_5978_cutts-thonglor-omakase-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,143.0,186.0,1.3006993,2.0,8.88,4.44
FB_e532ce93e7bd,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hh_hungryhub_6116_the-coffee-club-staybridge-thonglor-bangkok-vdo_fb_11102025,archived,ad,Website purchases,,2025-06-25,,,,,,,1081.0,1391.0,1.28677151,2.0,47.19,23.595
FB_ba1c2da00dbf,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|COUNTRY=TH|RID=MULTI|RNAME=TOP_RESTAURANTS_FOR_FATHERS_DAY_DEALS_2025|TYPE=IMG|PLAT=FB|DATE=2025-12-03,inactive,ad,Website purchases,,2025-06-25,,,,,,,263.0,326.0,1.23954373,2.0,20.45,10.225
FB_717572e513eb,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-ott_res_1545_paii-at-the-house-on-sathorn-bangkok,not_delivering,ad,Website purchases,,2025-06-25,,,,,,,138.0,149.0,1.07971014,1.0,4.07,4.07
FB_5e8d9864f48b,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-cvtp_res_1648_rossini-s-at-sheraton-grande-sukhumvit-a-luxury-collection-hotel-bangkok,inactive,ad,Website purchases,,2025-06-25,,,,,,,616.0,679.0,1.10227273,1.0,31.23,31.23
FB_490396fd257b,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,album_hh_brn_1803_neta-grill,archived,ad,Website purchases,,2025-06-25,,,,,,,166.0,174.0,1.04819277,1.0,7.39,7.39
FB_0e48e01287d9,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HH Super Brand Day 2025,archived,ad,Website purchases,,2025-06-25,,,,,,,270.0,331.0,1.22592593,1.0,19.58,19.58
FB_1b8ad9ad77aa,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vdo_hh_res_4254_ava-brasserie-at-intercontinental-bangkok-sukhumvit,archived,ad,Website purchases,,2025-06-25,,,,,,,42.0,42.0,1.0,1.0,1.64,1.64
FB_c8675f947b80,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|COUNTRY=TH|RID=5555|RNAME=PENTHOUSE_BAR_+_GRILL_AT_PARK_HYATT_BANGKOK_LEVEL_34|TYPE=VDO|PLAT=FB|DATE=2025-11-26,inactive,ad,Website purchases,,2025-06-25,,,,,,,169.0,199.0,1.17751479,1.0,17.09,17.09
FB_b7ba8ff9f392,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kol-fd_hh-ott_res_6029_yakiniku-en-bangkok,archived,ad,Website purchases,,2025-06-25,,,,,,,122.0,132.0,1.08196721,1.0,3.3,3.3
FB_f72554c8498d,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|COUNTRY=TH|RID=MULTI|RNAME=TOP_HOTEL_RESTAURANTS_BUFFET_2025|TYPE=IMG|PLAT=FB|DATE=2025-12-03,active,ad,Website purchases,,2025-06-25,,,,,,,510.0,603.0,1.18235294,1.0,36.23,36.23
FB_dffddb3a3a43,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|COUNTRY=TH|RID=MULTI|RNAME=FATHERS_DAY_DEALS_2025|TYPE=IMG|PLAT=FB|DATE=2025-12-01,inactive,ad,Website purchases,,2025-06-25,,,,,,,150.0,303.0,2.02,1.0,24.56,24.56
FB_a9c66e1e8b94,Facebook_Ads.csv,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC=HH|COUNTRY=TH|RID=MULTI|RNAME=NEW_YEAR_DEALS_2025|TYPE=IMG|PLAT=FB|DATE=2025-12-02,active,ad,Website purchases,,2025-06-25,,,,,,,52.0,78.0,1.5,1.0,10.77,10.77
